165520	信诚中证800有色指数分级	XCZZ800YSZSFJ	股票指数	28.96	3.19	16.09	13.55	42.79	56.08	51.58	7.69	26.11		1	2020-11-16	1.1980	4.26	1	0.12%	100	1	1.20%	0.12%
110005	易方达积极成长混合	YFDJJCZHH	混合型	30.43	3.14	3.60	-3.49	16.98	34.17	69.05	27.59	48.44		1	2020-11-16	0.8321	3.47	1	0.15%	100	1	1.50%	0.15%
161217	国投瑞银中证资源指数	GTRYZZZYZS	股票指数	20.18	3.14	11.68	11.08	35.64	39.80	35.20	9.75	26.85		1	2020-11-16	0.8220	3.79	1	0.12%	100	1	1.20%	0.12%
004987	诺德新享灵活配置混合	NDXXLHPZHH	混合型	59.88	3.05	10.73	19.68	60.36	66.59	82.65	87.77			1	2020-11-16	1.9986	1.74	1	0.15%	100	1	1.50%	0.15%
160221	国泰国证有色金属行业指数分级	GTGZYSJSHYZSFJ	股票指数	23.80	3.01	14.16	9.30	37.80	47.72	40.88	-2.94	1.73		1	2020-11-16	0.9992	4.49	1	0.00%	100	0		
420005	天弘周期策略混合	THZQCLHH	混合型	39.87	2.96	3.55	11.57	39.52	54.15	77.97	34.29	22.98		1	2020-11-16	2.1890	2.34	1	0.15%	100	1	1.50%	0.15%
006768	华安沪港深优选混合	HAHGSYXHH	混合型	21.82	2.94	11.11	4.58	30.81	36.35					1	2020-11-16	1.5307	1.59	1	0.15%	100	1	1.50%	0.15%
160605	鹏华中国50混合	PHZG50HH	混合型	68	2.94	8.70	15.90	52.34	64.40	185.04	95.89	79.47		1	2020-11-16	2.7620	2.52	1	0.15%	100	1	1.50%	0.15%
050024	博时上证自然资源ETF联接	BSSZZRZYETFLJ	联接基金	10.30	2.93	9.07	6.73	27.84	25.08	14.88	-8.38	-4.08		1	2020-11-16	0.7026	3.64	1	0.12%	100	1	1.20%	0.12%
690008	民生中证内地资源主题指数	MSZZNDZYZTZS	股票指数	9.41	2.90	11.83	9.92	28.21	25.27	13.80	-11.26	-1.12		1	2020-11-16	0.7090	3.96	1	0.12%	100	1	1.20%	0.12%
161032	富国中证煤炭指数分级	FGZZMTZSFJ	股票指数	9.07	2.89	2.68	12.15	32.39	20.12	19.19	-5.92	3.88		1	2020-11-16	1.0340	3.71	1	0.00%	100	0		
005051	上投标普港股通低波红利指数A	STBPGGTDBHLZSA	股票指数	-19.39	2.88	4.26	-2.66	-2.68	-15.16	-19.95				1	2020-11-16	0.7956	0.08	1	0.10%	100	1	1.00%	0.10%
005052	上投标普港股通低波红利指数C	STBPGGTDBHLZSC	股票指数	-19.74	2.88	4.22	-2.78	-2.93	-15.56	-20.63				1	2020-11-16	0.7858	0.06	1	0.00%	100	0		
005535	泰信竞争优选混合	TXJZYXHH	混合型	76.37	2.86	6.31	11.03	38.07	86.73	145.76				1	2020-11-16	2.4441	2	1	0.15%	100	1	1.50%	0.15%
008279	国泰中证煤炭ETF联接A	GTZZMTETFLJA	联接基金		2.72	2.65	11.10	29.28						1	2020-11-16	1.1986	3.52	1	0.10%	100	1	1.00%	0.10%
008280	国泰中证煤炭ETF联接C	GTZZMTETFLJC	联接基金		2.71	2.63	11.02	29.09						1	2020-11-16	1.1958	3.52	1	0.00%	100	0		
000011	华夏大盘精选混合	HXDPJXHH	混合型	40.67	2.69	11.52	10.88	53.20	57.63	94.27	64.14	98.58		1	2020-11-16	20.9820	1.26	1	0.15%	100	1	1.50%	0.15%
008441	九泰科新优享混合A	JTKXYXHHA	混合型		2.67	2.88								1	2020-11-16	1.0318	1.16	1	0.15%	100	1	1.50%	0.15%
004986	鹏华策略回报混合	PHCLHBHH	混合型	65.73	2.66	7.92	13.76	50.49	61.76	163.11	102.67			1	2020-11-16	1.9670	2.29	1	0.15%	100	1	1.50%	0.15%
008442	九泰科新优享混合C	JTKXYXHHC	混合型		2.65	2.84								1	2020-11-16	1.0367	1.15	1	0.00%	100	0		
005910	广发龙头优选混合	GFLTYXHH	混合型	50.50	2.63	7.17	14.14	40.54	56.25	106.96				1	2020-11-16	2.0499	1.94	1	0.15%	100	1	1.50%	0.15%
005569	中融智选红利股票A	ZRZXHLGPA	股票型	21.95	2.60	3.87	5.40	23.07	35.08	57.59				1	2020-11-16	1.4024	1.59	1	0.15%	100	1	1.50%	0.15%
240022	华宝资源优选混合	HBZYYXHH	混合型	48.45	2.60	14.43	17.24	50.20	67.54	83.07	65.97	125.48		1	2020-11-16	2.2920	3.99	1	0.15%	100	1	1.50%	0.15%
257060	国联安上证商品ETF联接	GLASZSPETFLJ	联接基金	31.93	2.60	9.56	10.99	45.12	51.97	47.94	16.79	21.28		1	2020-11-16	0.7471	3.13	1	0.15%	100	1	1.50%	0.15%
005570	中融智选红利股票C	ZRZXHLGPC	股票型	21.33	2.60	3.83	5.26	22.77	34.31	56.30				1	2020-11-16	1.3858	1.59	1	0.00%	100	0		
000985	嘉实逆向策略股票	JSNXCLGP	股票型	54.34	2.57	6.18	13.98	38.69	66.19	133.33	54.92	72.10		1	2020-11-16	2.0790	1.02	1	0.15%	100	1	1.50%	0.15%
070021	嘉实主题新动力混合	JSZTXDLHH	混合型	55.76	2.56	6.04	13.99	37.90	67.66	140.27	92.34	85.02		1	2020-11-16	3.1620	1.05	1	0.15%	100	1	1.50%	0.15%
004432	南方有色金属ETF联接A	NFYSJSETFLJA	联接基金	23.67	2.55	13.92	9	34.41	48.38	45.25	1.17			1	2020-11-16	0.9164	4.18	1	0.12%	100	1	1.20%	0.12%
004433	南方有色金属ETF联接C	NFYSJSETFLJC	联接基金	23.24	2.54	13.88	8.89	34.12	47.79	44.10	-0.03			1	2020-11-16	0.9048	4.18	1	0.00%	100	0		
004505	博时新兴消费主题混合	BSXXXFZTHH	混合型	37.21	2.49	8.05	9.10	27.59	54.64	119.53	108.24			1	2020-11-16	2.3490	2.53	1	0.15%	100	1	1.50%	0.15%
001979	南方沪港深价值	NFHGSJZ	混合型	9.53	2.47	1.98	-5.01	9.87	19.07	31.39	4.65			1	2020-11-16	1.08	-0.55	1	0.15%	10	1	1.50%	0.15%
005702	恒生前海港股通高股息指数	HSQHGGTGGXZS	股票指数	-16.29	2.45	4.42	-2.07	-1.42	-10.40	-13.22				1	2020-11-16	0.8654	0.15	1	0.12%	100	1	1.20%	0.12%
008840	德邦大消费混合A	DBDXFHHA	混合型		2.45	10.85	14.07							1	2020-11-16	1.2498	0.90	1	0.15%	100	1	1.50%	0.15%
008841	德邦大消费混合C	DBDXFHHC	混合型		2.45	10.82	14							1	2020-11-16	1.2485	0.90	1	0.00%	100	0		
001179	德邦大健康灵活配置混合	DBDJKLHPZHH	混合型	39.96	2.42	8.43	11.59	45.25	54.62	95.59	72.70	113.51		1	2020-11-16	1.7448	1.38	1	0.15%	100	1	1.50%	0.15%
110022	易方达消费行业股票	YFDXFHYGP	股票型	51.78	2.38	10.93	16.73	48.91	55.34	152.72	100.43	262.22		1	2020-11-16	4.64	2.27	1	0.15%	100	1	1.50%	0.15%
169104	东方红睿满沪港深混合(LOF)	DFHRMHGSHHLOF	混合型	54.94	2.38	12.07	18	50.13	68.07	115.41	87.27			1	2020-11-16	2.3210	2.02	0	1.50%	100	99	1.50%	1.50%
001373	易方达新丝路灵活配置混合	YFDXSLLHPZHH	混合型	61.87	2.35	9.68	16.85	52.80	63.52	131.84	80.58	92.46		1	2020-11-16	1.6090	2.16	1	0.15%	100	1	1.50%	0.15%
006809	泰康香港银行指数A	TKXGYHZSA	股票指数	-17.82	2.34	8.29	-0.28	-4.47	-13.60					1	2020-11-16	0.8206	0.20	1	0.10%	100	1	1.00%	0.10%
006810	泰康香港银行指数C	TKXGYHZSC	股票指数	-18.11	2.33	8.26	-0.38	-4.65	-13.94					1	2020-11-16	0.8155	0.20	1	0.00%	100	0		
001140	工银总回报灵活配置混合	GYZHBLHPZHH	混合型	65.61	2.30	11.45	19.74	50.66	70.73	112.12	82.91	87.44		1	2020-11-16	1.82	1.79	1	0.15%	100	1	1.50%	0.15%
008827	建信易盛郑商所能源化工期货ETF联接A	JXYSZSSNYHGQHETFLJA	联接基金		2.30	2.06								1	2020-11-16	1.0206	0.62	1	0.15%	100	1	1.50%	0.15%
160225	国泰国证新能源汽车指数	GTGZXNYQCZS	股票指数	65.96	-1.65	16.13	23.23	61.07	99.96	102.79	31.89	31.20		1	2020-11-16	1.5033	0.29	1	0.12%	100	1	1.20%	0.12%
501057	汇添富中证新能源汽车A	HTFZZXNYQCA	股票指数	74.01	-1.78	16.09	25.55	68.28	111.58	118.54				1	2020-11-16	1.7942	0.06	1	0.12%	100	1	1.20%	0.12%
501058	汇添富中证新能源汽车C	HTFZZXNYQCC	股票指数	73.63	-1.79	16.07	25.47	68.08	111.06	117.45				1	2020-11-16	1.7811	0.06	1	0.00%	100	0		
004854	广发中证全指汽车指数A	GFZZQZQCZSA	股票指数	64.61	-5.27	15.63	36.06	71.95	75.03	75.92	19.45			1	2020-11-16	1.2520	-0.64	1	0.10%	100	1	1.00%	0.10%
004855	广发中证全指汽车指数C	GFZZQZQCZSC	股票指数	64.34	-5.28	15.62	36	71.79	74.75	75.61	19.27			1	2020-11-16	1.2498	-0.64	1	0.00%	100	0		
400015	东方新能源汽车混合	DFXNYQCHH	混合型	76.96	-1.46	15.55	26.35	65.09	114.10	118.71	63.28	26.54		1	2020-11-16	2.2967	-0.26	1	0.15%	100	1	1.50%	0.15%
161028	富国中证新能源汽车指数分级	FGZZXNYQCZSFJ	股票指数	64.37	-2.03	15.43	22.53	56.53	105.88	121.81	42.05	26.04		1	2020-11-16	1.3540	-0.37	1	0.12%	100	1	1.20%	0.12%
005901	诺安汇利灵活配置混合A	NAHLLHPZHHA	混合型	39.62	0.75	15.11	19.19	39.54	42.07	52.90				1	2020-11-16	1.5714	0.13	1	0.15%	100	1	1.50%	0.15%
005902	诺安汇利灵活配置混合C	NAHLLHPZHHC	混合型	38.89	0.74	15.08	19.03	39.13	41.25	51.35				1	2020-11-16	1.5813	0.13	1	0.00%	100	0		
009067	国泰中证新能源汽车ETF联接A	GTZZXNYQCETFLJA	联接基金		-1.85	15.04	23.69	56.73						1	2020-11-16	1.6711	-0.35	1	0.10%	100	1	1.00%	0.10%
009068	国泰中证新能源汽车ETF联接C	GTZZXNYQCETFLJC	联接基金		-1.85	15.02	23.61	56.50						1	2020-11-16	1.6683	-0.35	1	0.00%	100	0		
003834	华夏能源革新股票	HXNYGXGP	股票型	67.02	-1.16	13.98	26.06	66.34	116.97	140.71	80.42			1	2020-11-16	2.0460	-0.15	1	0.15%	100	1	1.50%	0.15%
005939	工银新能源汽车混合A	GYXNYQCHHA	混合型	69.47	-1.82	13.70	23.12	62.69	105	131.87				1	2020-11-16	2.3187	-0.72	1	0.15%	100	1	1.50%	0.15%
005940	工银新能源汽车混合C	GYXNYQCHHC	混合型	68.90	-1.82	13.66	23	62.37	104.22	127.95				1	2020-11-16	2.2795	-0.71	1	0.00%	100	0		
001959	华商乐享互联灵活配置混合	HSLXHLLHPZHH	混合型	60.76	1.40	12.71	10.09	32.06	75.67	175.14	74.65			1	2020-11-16	1.5160	2.29	1	0.15%	100	1	1.50%	0.15%
